track_id,track_name,artist_name,album_name,genre,mood,danceability,energy,valence,acousticness,audio_url,image_url,lyrics_snippet
SEBFD92B,Bank Holiday,Blur,Blur — Hip-Hop Collection,Hip-Hop,Happy,0.87,0.29,0.36,0.14,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Grandma has got new dentures / To eat the crust on pizza / Been taken out by her daughter
S05BFE24,Beachcoma,Blur,Blur — Hip-Hop Collection,Hip-Hop,Romantic,0.45,0.42,0.65,0.27,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,The point at which you looked at me / Has always being part of my brain / Now my mind is in a whirl
SDB3A8EF,Bone Bag,Blur,Blur — Hip-Hop Collection,Hip-Hop,Sad,0.4,0.72,0.92,0.86,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-15.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,When you see in see you dancing / Own reflection was never bent / Be a man can shaking bone bag
S3172823,For Tomorrow,Blur,Blur — Hip-Hop Collection,Hip-Hop,Romantic,0.82,0.77,0.61,0.79,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,He's a twentieth century boy / With his hands on the rails / Trying not to be sick again
S052208A,Lonesome Street,Blur,Blur — Hip-Hop Collection,Hip-Hop,Romantic,0.74,0.57,0.27,0.35,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,[Verse 1] / What do you got? / Mass produced in somewhere hot
S8088F25,Song 2 (Original Lyrics),Blur,Blur — Hip-Hop Collection,Hip-Hop,Energetic,0.51,0.67,0.46,0.71,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,You try then suffer / Unemic birth-er / Gets in the way-ey
S46EAC62,Trimm Trabb,Blur,Blur — Hip-Hop Collection,Hip-Hop,Sad,0.56,0.44,0.57,0.28,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,I got no style / I'll take my time / All those losers on the piss again
S664A403,Blowin' In The Wind,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Sad,0.93,0.57,0.44,0.84,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,How many roads must a man walk down / Before you can call him a man? / How many seas must a white dove sail
SFE1ECE5,Bob Dylan's Blues,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Energetic,0.49,0.68,0.15,0.87,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"Well, the Lone Ranger and Tonto / They are ridin' down the line / Fixin' ev'rybody's troubles"
S1732FE4,Can't Help Falling In Love,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Romantic,0.75,0.55,0.84,0.57,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"Wise men say only fools rush in / But I can't help falling in love with you. / Shall I stay, will it be a sin"
SE138CD1,Dark Eyes,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Energetic,0.4,0.68,0.28,0.45,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"Oh, the gentlemen are talking and the midnight moon is on the riverside / They're drinking up and walking and it is time for me to slide / I live in another world where life and death are memorized"
S406FA24,Dixie,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Focus,0.55,0.59,0.65,0.62,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"I wish I was in the land of cotton / Old times there are not forgotten / Look away, look away, look away to Dixie Land"
SEF16C8B,Gospel Plow,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Sad,0.57,0.63,0.26,0.8,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"Mary wore three links of chain / Every link was Jesus name / Keep your hand on that plow, hold on"
SF8F8AD0,Handy Dandy,Bob Dylan,Bob Dylan — Hip-Hop Collection,Hip-Hop,Sad,0.47,0.34,0.25,0.44,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"Handy dandy, controversy surrounds him / He been around the world and back again / Something in the moonlight still hounds him"
S845264D,Duppy Conqueror,Bob Marley,Bob Marley — Hip-Hop Collection,Hip-Hop,Sad,0.94,0.25,0.47,0.88,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"Yes, me friend, me friend / Dem set me free again / Yes, me friend, me friend"
SC7451EB,7-11 (Seven Eleven),Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Happy,0.46,0.24,0.89,0.85,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,7-11 (Mark Davis) / (Stairway To Heaven - Led Zeppelin) / There's a lady who goes
SAD74F95,Back In A US Made Car,Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Energetic,0.32,0.36,0.54,0.12,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Back In A us Made Car / (Back In The ussr-Beatles) / Ohhh...
S9B40371,Beers In Heaven,Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Sad,0.39,0.83,0.7,0.17,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Beers In Heaven / (Tears In Heaven-Eric Clapton) / Won't it be a shame
S67B3CCA,I'm A Weight Watcher,Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Romantic,0.32,0.69,0.14,0.44,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"I'm a Weight Watcher, / I'm a Weight Watcher, / Watchin' food go by."
SD65DB90,O Come All Ye Grateful Dead-Heads,Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Sad,0.61,0.78,0.27,0.34,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Oh come all ye Grateful / Deadheads to the concert / Oh come Grateful Deadheads
SF86C55D,Pokemon,Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Sad,0.49,0.3,0.3,0.63,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Pokemon mon mon mon / Lots of money mon mon mon / Pokemon mon mon mon
S7637898,Space Station Oddity,Bob Rivers,Bob Rivers — Hip-Hop Collection,Hip-Hop,Sad,0.51,0.48,0.25,0.61,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Station Mir to ground control... / Station Mir to anyone... / Send a rescue ship and bring our asses home.
S64D26AC,Ain't Got No Money,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Romantic,0.68,0.85,0.47,0.7,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Well I'm looking for a woman / About five foot six / Who ain't into glamour
S00A85A5,Boomtown Blues,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Focus,0.86,0.68,0.65,0.57,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Southern sun / Ridin' high / Winter nights
SAB71C1D,By The River,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Energetic,0.67,0.71,0.57,0.11,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,I was walkin' by the river / I held my hand out to feel the rain / Just a light rain
SF49158B,Feel Like A Number,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Sad,0.41,0.4,0.83,0.42,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,I take my card and I stand in line / To make a buck I work overtime / Dear Sir letters keep coming in the mail
S8561FB8,Innervenus Eyes,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Sad,0.55,0.89,0.64,0.2,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"Innervenus eye, the fool performs the sky / Innervenus eye, cause every little heartache whines / Lord, she looked, she looked, she looked so good"
SDE0BBCD,Ramblin' Gamblin' Man,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Sad,0.48,0.98,0.6,0.26,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"Yeah, gonna tell my tale / Come on, / Come on."
S0CDD2C8,U.M.C.,Bob Seger,Bob Seger — Hip-Hop Collection,Hip-Hop,Calm,0.52,0.32,0.84,0.33,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,I wanna be a lawyer / Doctor or professor / A member of the umc
S13BA199,America The Beautiful,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Sad,0.68,0.91,0.25,0.29,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"America the beautiful / Oh, beautiful for spacious skies / For amber waves of grain"
S4B048FE,American Dreams,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Happy,0.69,0.56,0.22,0.16,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,I used to see you on every tv / Your smiling face looked back at me. / I used to see you on every tv
SFA6265A,Blood Money,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Energetic,0.3,0.83,0.74,0.71,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Hey Patty Garrett that's what I used to call you / They tell me you want me but I hear they've got you / They made you a lawman with a badge made of silver
S1BA4395,Heaven Help Us,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Sad,0.31,0.24,0.69,0.64,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"Heaven help the child who never had a home, / Heaven help the girl who walks the street alone / Heaven help the roses if the bombs begin to fall,"
S3ED1393,I Don't Want To Live Forever,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Sad,0.9,0.54,0.88,0.58,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Frank Sinatra died today / I came home and found my mama crying / The tv had so much to say
S61C0F71,I'm With You,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Sad,0.42,0.3,0.67,0.52,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Look at this world / It's filled with worn out places / Forgotten faces
S119B546,Imagine,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Calm,0.73,0.78,0.64,0.76,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"Imagine there's no heaven, / It's easy if you try, / No hell below us,"
SC959CC4,Kidnap An Angel,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Romantic,0.84,0.76,0.86,0.71,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"I get up every morning, drink coffee alone / My house it's too quiet, I'm the only one home / I let the newspapers pile up at the door"
S53C9C4C,Levon,Bon Jovi,Bon Jovi — Hip-Hop Collection,Hip-Hop,Calm,0.62,0.42,0.19,0.89,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Levon wears his war wound like a crown / He calls his child Jesus'cause he likes the name / And he sends him in the finest school in town.
S7BD5B71,Jambo - Hakuna Matata,Boney M.,Boney M. — Hip-Hop Collection,Hip-Hop,Happy,0.73,0.75,0.8,0.81,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Jambo / Jambo Bwanajambo / Jambo Bwana
SDFD607D,About To Make Me Leave Home,Bonnie Raitt,Bonnie Raitt — Hip-Hop Collection,Hip-Hop,Romantic,0.79,0.36,0.29,0.58,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"I never thought that a love could be so strong / It could ever make me, think about leaving home / I can't help myself your lovin' bout to drive me mad"
SB278C49,Angel From Montgomery,Bonnie Raitt,Bonnie Raitt — Hip-Hop Collection,Hip-Hop,Focus,0.39,0.92,0.73,0.39,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Verse 1 / I am an old woman / Named after my mother
S22CAB2E,Louise,Bonnie Raitt,Bonnie Raitt — Hip-Hop Collection,Hip-Hop,Sad,0.59,0.43,0.96,0.3,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-2.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Well they all said Louise was not half bad / It was written on the walls and window shades / And how she'd act the little girl
S20CAF73,Takin' My Time,Bonnie Raitt,Bonnie Raitt — Hip-Hop Collection,Hip-Hop,Calm,0.63,0.3,0.2,0.29,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Bonnie Raitt-Takin' My Time / (Bill Payne) / I'm takin' my time
S4ABA2F3,Trinkets,Bonnie Raitt,Bonnie Raitt — Hip-Hop Collection,Hip-Hop,Romantic,0.78,0.96,0.12,0.75,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-15.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Bonnie Raitt-Trinkets / (Emory Joseph) / When I was a kid
SD3C2C71,Family Doctor,Bread,Bread — Hip-Hop Collection,Hip-Hop,Sad,0.75,0.77,0.11,0.18,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Went to my family doctor / For a pain inside my head / Told him that since you left me
SC0C79AC,Tecolote,Bread,Bread — Hip-Hop Collection,Hip-Hop,Sad,0.34,0.2,0.59,0.79,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Tecolote / Bread / (David Gates)
SB1D8EED,Your Song,Bread,Bread — Hip-Hop Collection,Hip-Hop,Happy,0.37,0.38,0.89,0.56,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Elton John / It's a little bit funny this feeling inside / I'm not one of those who can easily hide
SE4E2308,Hold On Tight,Britney Spears,Britney Spears — Hip-Hop Collection,Hip-Hop,Romantic,0.57,0.54,0.63,0.61,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"[Verse] / So wicked in the way he moves / Don't miss it, do not be a fool"
SD7D1D18,Me And You,Britney Spears,Britney Spears — Hip-Hop Collection,Hip-Hop,Focus,0.57,0.78,0.86,0.77,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Oh (oh) / yeah (yeah) / Oh you caught me
SAC7C73C,Action In The Streets,Bruce Springsteen,Bruce Springsteen — Hip-Hop Collection,Hip-Hop,Energetic,0.41,0.53,0.85,0.7,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Well don't move / Why don't you listen to what I'm saying / And hey you
SBD69A1E,Empty Sky,Bruce Springsteen,Bruce Springsteen — Hip-Hop Collection,Hip-Hop,Sad,0.48,0.29,0.49,0.22,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,I woke up this morning / I could barely breathe / Just an empty impression
S7CDFA45,Highway Patrolman,Bruce Springsteen,Bruce Springsteen — Hip-Hop Collection,Hip-Hop,Happy,0.68,0.21,0.47,0.49,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,My name is Joe Roberts I work for the state / I'm a sergeant out of Perrineville barracks number eight / I always done an honest job as honest as I could
S097E5E3,Linda Let Me Be The One,Bruce Springsteen,Bruce Springsteen — Hip-Hop Collection,Hip-Hop,Sad,0.53,0.95,0.72,0.46,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,The midnight boys are outside / Scraping tears up off the street / Standin' guard beneath the window
S78A2EF2,Look Toward The Land,Bruce Springsteen,Bruce Springsteen — Hip-Hop Collection,Hip-Hop,Romantic,0.38,0.4,0.45,0.55,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"Live performance / Well, I dreamed I was a gypsy riding the land / With a tambourine and a gypsy queen"
S8D3F120,Looking Out For No. 1,Bruce Springsteen,Bruce Springsteen — Hip-Hop Collection,Hip-Hop,Sad,0.36,0.82,0.72,0.41,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-12.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,They call him mr. outside / Cause he don't care / Mr. outside
S8AF8830,Ladies Is Pimps To,Bruno Mars,Bruno Mars — Hip-Hop Collection,Hip-Hop,Calm,0.63,0.27,0.14,0.71,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-9.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,Chorus: / Fresh out the mall in our brand new fits / Going ninety five in our brand new whips
S04C9ADB,Long Distance,Bruno Mars,Bruno Mars — Hip-Hop Collection,Hip-Hop,Romantic,0.39,0.34,0.25,0.87,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-13.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,There's only so many songs that I can sing / To pass the time / And I'm running out of things to do
SFD842E8,We'll Be Alright,Bruno Mars,Bruno Mars — Hip-Hop Collection,Hip-Hop,Energetic,0.8,0.24,0.47,0.76,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"We are young, we run free / Stay up late, we don't sleep / Got our friends, got the night"
S136E44F,Commissioning A Symphony In C,Cake,Cake — Hip-Hop Collection,Hip-Hop,Sad,0.35,0.87,0.2,0.59,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-14.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,So you'll be an Austrian nobleman / Commissioning a symphony in see / Which defies all earthly descriptions
SD70466B,End Of The Movie,Cake,Cake — Hip-Hop Collection,Hip-Hop,Calm,0.93,0.25,0.79,0.34,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"People you love / Will turn their backs on you. / You'll lose your hair,"
SD68C0C0,Italian Leather Sofa,Cake,Cake — Hip-Hop Collection,Hip-Hop,Calm,0.48,0.6,0.87,0.17,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,She doesn't care whether or not he's an island / She doesn't care just as long as his ship's coming in / She doesn't care whether or not he's an island
SA4AC1B0,Satan Is My Motor,Cake,Cake — Hip-Hop Collection,Hip-Hop,Energetic,0.75,0.47,0.76,0.25,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,I've got wheels of polished steel / I've tires that grab the road / I've got seats that selflessly hold my friends
S40A51C9,"Dan, My Fling",Carly Simon,Carly Simon — Hip-Hop Collection,Hip-Hop,Calm,0.69,0.56,0.43,0.25,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-16.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,"I said that I felt jailed up / As if our doors were nailed up / I said I needed separate places,"
S840C43C,One Man Woman,Carly Simon,Carly Simon — Hip-Hop Collection,Hip-Hop,Energetic,0.6,0.35,0.73,0.53,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Well it's plain as rain / And it's there for all the world to see / Just 'cause everybody does it
SCA59FCA,Maala Ala Mo Kaya,Carol Banawa,Carol Banawa — Hip-Hop Collection,Hip-Hop,Sad,0.34,0.67,0.69,0.73,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-3.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,Maala-ala mo kaya / Ang sumpa mo sa akin / Na ang pag-ibig mo ay
S8B253AC,Christ Is Born,Carpenters,Carpenters — Hip-Hop Collection,Hip-Hop,Happy,0.44,0.24,0.16,0.44,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,It is he / Christ who is born today / Hear him crying
SBC4E1A5,Another Saturday Night,Cat Stevens,Cat Stevens — Hip-Hop Collection,Hip-Hop,Sad,0.3,0.87,0.62,0.55,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,[Chorus: ] / Another Saturday night and I ain't got nobody / I've got some money cause I just got paid
S4C5541D,Can't Keep It In,Cat Stevens,Cat Stevens — Hip-Hop Collection,Hip-Hop,Sad,0.58,0.42,0.37,0.21,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1518609878373-06d740f60d8b?w=300&auto=format&fit=crop,"Oh I can't keep it in can't keep it in / I've gotta let it out. / I've got to show the world, world's got to see."
S92975BB,Honeyman,Cat Stevens,Cat Stevens — Hip-Hop Collection,Hip-Hop,Romantic,0.65,0.78,0.52,0.39,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-5.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,"I want to be your honey man / I want to be, I want to be your honey man / To wash your clothes and hold your hand"
S0F70958,I've Got A Thing About Seeing My Grandson Grow Old,Cat Stevens,Cat Stevens — Hip-Hop Collection,Hip-Hop,Calm,0.55,0.28,0.53,0.51,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-11.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,I buy the nicest things from a super market store / Vitamin land and marzipan and I know just what they're all for / I've organized my useless life in a way I've never done before
S83710C4,New York Times,Cat Stevens,Cat Stevens — Hip-Hop Collection,Hip-Hop,Sad,0.7,0.44,0.8,0.16,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-6.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,New York poor New York / New York poor New York / Cars choking your child to death
S49B9CF6,Rubylove,Cat Stevens,Cat Stevens — Hip-Hop Collection,Hip-Hop,Romantic,0.47,0.55,0.27,0.28,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-7.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Who'll be my love / You'll be my love / You'll be my sky above
SB32563F,Happy To Meet You,Celine Dion,Celine Dion — Hip-Hop Collection,Hip-Hop,Happy,0.68,0.5,0.24,0.88,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-8.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,Happy to meet you / Happy to say hello / You're someone
S237FF64,Mamy Blue,Celine Dion,Celine Dion — Hip-Hop Collection,Hip-Hop,Sad,0.48,0.9,0.6,0.14,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-10.mp3,https://images.unsplash.com/photo-1600703099756-17b7695e4bb1?w=300&auto=format&fit=crop,(Hubert Giraud) / Oh Mamy Oh Mamy Blue / Oh Mamy Blue
S7825A21,Better Together,Chaka Khan,Chaka Khan — Hip-Hop Collection,Hip-Hop,Romantic,0.4,0.42,0.38,0.67,https://www.soundhelix.com/examples/mp3/SoundHelix-Song-4.mp3,https://images.unsplash.com/photo-1571609804773-8de8cb63e7c2?w=300&auto=format&fit=crop,We thought we could do it without love / Kept tellin' ourselves that here's where it ends / Your way is my way and it's shown
